State,Segment,Propulsion,Year,BESS_retire_vector,BESS_retire_total,Country,Scenario,Source,Type,BESS_stock_vector,BESS_stock_total,Vehicle
Minnesota,NA,NA,2040,0|0|0|1|2|5|9|16|27|40|57|78|92|103|117|80|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,629,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Minnesota,NA,NA,2041,0|0|0|1|2|5|10|19|31|49|68|90|113|124|127|131|81|1|1|0|0|0|0|0|0|0|0|0|0|0|0,853,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Minnesota,NA,NA,2042,0|0|0|1|3|6|11|21|36|55|81|106|131|153|153|142|133|73|1|1|0|0|0|0|0|0|0|0|0|0|0,1107,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Minnesota,NA,NA,2043,0|0|0|1|3|6|12|23|40|64|92|127|154|177|190|171|144|121|61|1|0|0|0|0|0|0|0|0|0|0|0,1387,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Minnesota,NA,NA,2044,0|0|0|1|3|6|13|25|45|72|106|144|186|208|219|213|173|131|100|47|0|0|0|0|0|0|0|0|0|0|0,1692,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Minnesota,NA,NA,2045,0|0|0|1|3|7|14|26|48|80|120|166|210|251|258|245|215|158|109|77|34|0|0|0|0|0|0|0|0|0|0,2022,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Minnesota,NA,NA,2046,0|0|0|1|3|7|14|28|51|85|133|187|242|283|311|289|248|196|131|84|56|24|0|0|0|0|0|0|0|0|0,2373,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Minnesota,NA,NA,2047,0|0|0|1|3|7|15|30|53|90|142|209|273|327|351|349|292|226|162|101|61|39|16|0|0|0|0|0|0|0|0,2747,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Minnesota,NA,NA,2048,0|0|0|1|3|7|15|31|56|95|150|222|304|368|405|393|352|266|187|125|73|42|26|10|0|0|0|0|0|0|0,3131,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Minnesota,NA,NA,2049,0|0|0|1|3|7|16|32|60|101|159|235|324|411|456|454|397|321|221|144|91|51|28|17|7|0|0|0|0|0|0,3536,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Minnesota,NA,NA,2050,0|0|0|1|3|7|16|32|60|106|168|249|343|437|509|511|458|362|266|170|105|63|34|19|11|4|0|0|0|0|0,3934,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2022,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2023,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2024,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2025,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2026,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2027,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2028,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2029,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2030,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2031,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2032,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2033,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2034,0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,3,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2035,0|0|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2036,0|0|0|0|0|0|0|1|1|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,8,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2037,0|0|0|0|0|0|1|1|2|2|3|3|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,15,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2038,0|0|0|0|0|0|1|1|2|3|4|5|5|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,25,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2039,0|0|0|0|0|0|1|1|2|3|5|6|8|7|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2040,0|0|0|0|0|0|1|2|3|4|6|8|9|10|8|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,57,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2041,0|0|0|0|0|0|1|2|3|5|6|9|11|12|13|9|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0,77,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2042,0|0|0|0|0|1|1|2|3|5|8|9|13|15|15|14|10|4|1|0|0|0|0|0|0|0|0|0|0|0|0,101,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2043,0|0|0|0|0|1|1|2|4|6|9|12|14|18|19|17|14|9|3|0|0|0|0|0|0|0|0|0|0|0|0,129,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2044,0|0|0|0|0|1|1|2|4|7|10|14|18|19|22|21|17|13|7|3|0|0|0|0|0|0|0|0|0|0|0,159,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2045,0|0|0|0|0|1|1|2|4|7|11|16|20|24|23|24|21|16|11|6|2|0|0|0|0|0|0|0|0|0|0,189,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2046,0|0|0|0|0|1|1|3|5|8|12|17|23|27|29|26|24|19|13|8|4|1|0|0|0|0|0|0|0|0|0,221,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2047,0|0|0|0|0|1|2|3|5|8|13|19|25|31|34|33|26|22|16|10|6|3|1|0|0|0|0|0|0|0|0,258,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2048,0|0|0|0|0|1|2|3|5|9|14|21|28|34|38|38|33|24|18|12|7|4|2|1|0|0|0|0|0|0|0,294,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2049,0|0|0|0|0|1|2|3|6|10|15|22|30|38|43|43|38|30|20|14|9|5|3|1|0|0|0|0|0|0|0,333,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2050,0|0|0|0|0|1|2|3|6|11|16|24|32|41|47|48|43|35|25|15|10|6|3|2|1|0|0|0|0|0|0,371,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Mississippi,NA,NA,2022,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2023,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2024,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2025,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2026,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2027,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2028,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2029,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2030,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2031,0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2032,0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2033,0|0|0|0|0|1|1|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,8,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2034,0|0|0|0|0|1|2|3|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,17,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2035,0|0|0|0|1|1|2|4|6|9|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,33,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2036,0|0|0|0|1|1|2|4|7|10|15|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,55,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2037,0|0|0|0|1|2|3|5|8|12|17|24|22|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,95,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2038,0|0|0|0|1|2|3|6|9|15|20|26|35|29|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,148,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2039,0|0|0|0|1|2|4|7|11|17|25|31|38|48|36|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,222,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2040,0|0|0|0|1|2|4|8|13|20|28|39|46|51|59|41|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,314,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2041,0|0|0|0|1|2|5|9|15|24|33|44|56|62|64|66|41|1|0|0|0|0|0|0|0|0|0|0|0|0|0,423,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2042,0|0|0|0|1|3|5|10|17|27|40|52|65|76|76|71|67|37|0|0|0|0|0|0|0|0|0|0|0|0|0,547,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2043,0|0|0|1|1|3|6|11|19|31|44|62|76|87|94|86|72|61|31|0|0|0|0|0|0|0|0|0|0|0|0,685,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2044,0|0|0|1|1|3|6|12|21|34|51|69|91|102|108|106|86|66|51|24|0|0|0|0|0|0|0|0|0|0|0,832,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2045,0|0|0|1|1|3|6|12|22|38|57|80|101|122|127|121|106|79|55|39|17|0|0|0|0|0|0|0|0|0|0,987,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2046,0|0|0|1|1|3|7|13|23|40|63|89|116|137|151|142|122|97|65|42|28|12|0|0|0|0|0|0|0|0|0,1152,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2047,0|0|0|1|1|3|7|14|25|42|67|99|130|157|169|170|143|111|80|50|30|20|8|0|0|0|0|0|0|0|0,1327,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2048,0|0|0|1|1|3|7|14|26|44|70|104|144|175|194|190|171|131|92|62|36|21|13|5|0|0|0|0|0|0|0,1504,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2049,0|0|0|1|1|3|7|14|27|46|74|109|152|194|217|218|192|156|109|71|45|25|14|9|3|0|0|0|0|0|0,1687,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Mississippi,NA,NA,2050,0|0|0|1|1|3|7|14|27|48|77|115|160|205|241|243|220|175|129|84|51|31|17|9|6|2|0|0|0|0|0,1866,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2022,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2023,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2024,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2025,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2026,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2027,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2028,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2029,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2030,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2031,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2032,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2033,0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,3,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2034,0|0|0|0|0|0|1|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2035,0|0|0|0|0|0|1|2|2|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2036,0|0|0|0|0|0|1|2|3|4|5|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,19,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2037,0|0|0|0|0|1|1|2|4|5|7|7|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,33,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2038,0|0|0|0|0|1|1|2|4|6|9|11|11|6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,52,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2039,0|0|0|0|0|1|2|3|4|7|11|13|16|15|8|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,81,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2040,0|0|0|0|0|1|2|3|6|8|12|16|20|22|18|9|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,118,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2041,0|0|0|0|0|1|2|4|6|10|13|19|24|27|27|20|9|1|0|0|0|0|0|0|0|0|0|0|0|0|0,163,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2042,0|0|0|0|1|1|2|4|7|11|17|20|28|32|33|30|20|8|1|0|0|0|0|0|0|0|0|0|0|0|0,215,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2043,0|0|0|0|1|1|2|5|8|13|19|26|29|38|40|37|31|19|7|1|0|0|0|0|0|0|0|0|0|0|0,277,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2044,0|0|0|0|1|1|3|5|9|14|22|30|38|40|47|45|37|28|15|5|0|0|0|0|0|0|0|0|0|0|0,340,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2045,0|0|0|0|1|1|3|5|10|16|24|34|43|51|49|53|45|34|23|12|4|0|0|0|0|0|0|0|0|0|0,408,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2046,0|0|0|0|1|2|3|6|10|17|27|38|49|59|63|55|53|41|28|18|9|3|0|0|0|0|0|0|0|0|0,482,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2047,0|0|0|0|1|2|3|6|11|18|29|41|55|67|72|71|55|48|34|22|13|6|2|0|0|0|0|0|0|0|0,556,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2048,0|0|0|0|1|2|3|7|12|20|31|45|61|74|82|81|72|50|40|26|16|9|4|1|0|0|0|0|0|0|0,637,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2049,0|0|0|0|1|2|3|7|13|21|33|48|66|82|92|92|82|65|42|31|19|11|6|3|1|0|0|0|0|0|0,720,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2050,0|0|0|0|1|1|3|7|13|23|35|51|70|89|101|103|93|75|54|32|22|13|7|4|2|0|0|0|0|0|0,799,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
Missouri,NA,NA,2022,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2023,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2024,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2025,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2026,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2027,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2028,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2029,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2030,0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2031,0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2032,0|0|0|0|1|1|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,8,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2033,0|0|0|0|1|2|3|6|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,19,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2034,0|0|0|0|1|2|4|6|11|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,36,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2035,0|0|0|1|1|2|5|7|12|19|20|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,68,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2036,0|0|0|1|1|3|5|9|14|21|33|31|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,120,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2037,0|0|0|1|2|3|6|11|18|25|35|51|45|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,199,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2038,0|0|0|1|2|4|7|12|20|31|42|55|74|61|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,311,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2039,0|0|0|1|2|4|8|15|24|36|52|66|80|100|76|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,466,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2040,0|0|0|1|2|5|9|17|28|42|60|82|97|109|124|85|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,663,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2041,0|0|0|1|2|5|11|19|32|51|71|94|119|130|135|139|86|1|1|0|0|0|0|0|0|0|0|0|0|0|0,897,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2042,0|0|0|1|3|6|12|22|37|57|85|110|137|161|162|151|141|78|1|1|0|0|0|0|0|0|0|0|0|0|0,1165,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2043,0|0|0|1|3|6|12|24|41|65|95|132|161|185|200|181|152|128|65|1|0|0|0|0|0|0|0|0|0|0|0,1452,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2044,0|0|0|1|3|6|13|25|46|73|109|148|193|218|229|224|183|139|106|50|0|0|0|0|0|0|0|0|0|0|0,1766,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2045,0|0|0|1|3|7|14|27|48|81|122|171|217|261|269|256|226|167|115|82|36|0|0|0|0|0|0|0|0|0|0,2103,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2046,0|0|0|1|3|7|14|28|51|86|136|191|249|293|323|302|259|205|138|89|59|25|0|0|0|0|0|0|0|0|0,2459,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2047,0|0|0|1|3|7|15|30|54|91|144|212|279|336|363|363|305|236|170|106|64|41|17|0|0|0|0|0|0|0|0,2837,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2048,0|0|0|1|3|7|15|31|57|96|152|225|310|377|416|406|366|278|196|131|77|44|28|11|0|0|0|0|0|0|0,3227,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2049,0|0|0|1|3|7|15|31|59|101|160|237|328|419|467|467|410|334|231|150|95|54|30|18|7|0|0|0|0|0|0,3624,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Missouri,NA,NA,2050,0|0|0|1|3|7|15|32|60|106|168|250|346|444|519|523|471|374|277|178|109|66|36|20|12|5|0|0|0|0|0,4022,United States,ACCII,HDV,Retire,NA,NA,Medium trucks
Montana,NA,NA,2022,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,HDV,Retire,NA,NA,Heavy trucks
